from_name,message,created_time,link,likes_count,comments_count,shares_count,title,z_like,z_comments,z_shares,date,time
PTT01 娛樂新聞,飼養寵物的人一定得留意！,2016-12-17T14:41:00+0000,http://cool.ptt01.cc/post_12842,361,6,250,"
                        愛犬捨不得主人受傷而上前舔拭，結果這個溫馨的舉動竟讓飼主命在旦夕！
                    ",-0.602610947,-0.208865422,0.24112414,1217,14
PTT01 娛樂新聞,獅子：你是午餐還是我兒子？,2016-12-17T13:41:00+0000,http://cool.ptt01.cc/post_12840,2456,8,178,"
                        媽媽在動物園把小孩扮成獅子，沒想到下一秒發生的事讓所有人嚇傻...
                    ",0.371288381,-0.166335883,0.065018185,1217,13
PTT01 娛樂新聞,他認為「真愛無關性別」！,2016-12-17T12:21:00+0000,http://cool.ptt01.cc/post_12827,509,5,18,"
                        「師奶殺手」陳鴻認愛「法國王力宏」，過去差點當上金控集團女婿，卻因「這樣」婚事喊卡！
                    ",-0.533810421,-0.230130191,-0.326328383,1217,12
PTT01 娛樂新聞,最後一張圖太惹人憐愛了啦！,2016-12-17T11:01:01+0000,http://cool.ptt01.cc/post_12807,4759,19,340,"
                        小白虎露出齜牙咧嘴的兇狠表情想要嚇嚇遊客，卻發現大家不給面子，只好躲回媽媽的懷裡哭哭了！
                    ",1.441880339,0.067576579,0.461256585,1217,11
PTT01 娛樂新聞,女人生產真的很危險，大家要孝順媽媽啊！,2016-12-17T10:01:00+0000,http://cool.ptt01.cc/post_12844,1368,0,68,"
                        大S生兒走了趟「鬼門關」！不但失去呼吸心跳，還失憶10天...笑稱「兒子是來復仇的！」
                    ",-0.134488453,-0.336454037,-0.204032581,1217,10
PTT01 娛樂新聞,結局也太反轉，太好笑了XD,2016-12-17T03:01:00+0000,http://cool.ptt01.cc/post_12767,419,0,4,"
                        康康被古惑仔團團圍住，差點以為小命不保！沒想到最後的結局卻讓他哭笑不得...
                    ",-0.575648579,-0.336454037,-0.360571208,1217,3
PTT01 娛樂新聞,這種主人根本不配養狗,2016-12-17T02:01:00+0000,http://cool.ptt01.cc/post_12861,1152,19,86,"
                        可憐汪身上長了重達21公斤的腫瘤而被棄養，諷刺的是當初的好心人竟然就是始作俑者
                    ",-0.234900031,0.067576579,-0.160006092,1217,2
PTT01 娛樂新聞,他可以用「這裡」操控搖桿太厲害惹！,2016-12-17T01:01:00+0000,http://cool.ptt01.cc/post_12810,1354,16,186,"
                        他天生沒有四肢，卻比正常孩子生活得更快樂，他輕鬆打電動的模樣讓我整個佩服到無話可說！
                    ",-0.140996611,0.003782271,0.084585513,1217,1
PTT01 娛樂新聞,最後一個也太扯！,2016-12-16T23:01:00+0000,http://cool.ptt01.cc/post_12847,216,0,4,"
                        12個隨時都有爆炸疑慮的電線佈線，最後一個根本成了當地居民的不定時炸彈！
                    ",-0.670016867,-0.336454037,-0.360571208,1216,23
PTT01 娛樂新聞,一起取暖畫面太可愛啦！,2016-12-16T15:01:37+0000,http://cool.ptt01.cc/post_12838,296,3,14,"
                        網友分享了一張「貓咪取暖照」，但仔細一看，照片中好像有哪裡怪怪的啊...
                    ",-0.632827394,-0.272659729,-0.336112048,1216,15
PTT01 娛樂新聞,蛋糕看起來好好吃，大家快去捧場！,2016-12-16T14:21:00+0000,http://cool.ptt01.cc/post_12841,1248,46,36,"
                        金鐘演員湯志偉養8口，開啟夜市人生賣蛋糕，居然被路人揶揄「演藝圈混不下去齁！」
                    ",-0.190272663,0.641725349,-0.282301894,1216,14
PTT01 娛樂新聞,遙遙上學路...感覺下雨天爬鋼梯超危險,2016-12-16T13:41:00+0000,http://cool.ptt01.cc/post_12850,3095,48,1160,"
                        這不是極限運動，而是「懸崖村」孩子們每天的上學路途...
                    ",0.668339298,0.684254888,2.466907746,1216,13
PTT01 娛樂新聞,原來是這樣，長知識了！,2016-12-16T12:41:00+0000,http://cool.ptt01.cc/post_12833,937,5,94,"
                        長知識了！國外「這裡」停車輪胎千萬別「打直」，否則可是會被罰錢啊！
                    ",-0.33484674,-0.230130191,-0.140438763,1216,12
PTT01 娛樂新聞,心都碎了…眼淚不小心就飆了出來！,2016-12-16T11:21:00+0000,http://cool.ptt01.cc/post_12778,1551,21,338,"
                        幾名遊客發現遠遠的海上有個載浮載沉的「白色塑膠袋」，好奇靠近一看…忍不住濕了眼眶！
                    ",-0.049417534,0.110106118,0.456364753,1216,11
PTT01 娛樂新聞,父母的愛誰也比不了<U+2764>,2016-12-16T10:01:00+0000,http://cool.ptt01.cc/post_12839,236,2,14,"
                        孩子出外打拼，母親在行李袋中偷塞一封信…薄薄的一張紙卻溫暖了身在異鄉遊子的心！
                    ",-0.660719498,-0.293924499,-0.336112048,1216,10
PTT01 娛樂新聞,被騙2千萬也太慘QAQ,2016-12-16T08:01:00+0000,http://cool.ptt01.cc/post_12319,1949,4,8,"
                        韋汝遭友人詐騙2千萬，孩子爸爸幫報案...原來當年兩人分手主因不是劈腿，是「這樣」！
                    ",0.135600095,-0.25139496,-0.350787544,1216,8
PTT01 娛樂新聞,太強了！<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>,2016-12-16T05:01:00+0000,http://cool.ptt01.cc/post_12832,110,1,8,"
                        短短兩年的時間，中東難民從英文文盲搖身一變為高中學霸…刻苦的態度贏得大家的尊重！
                    ",-0.719292919,-0.315189268,-0.350787544,1216,5
PTT01 娛樂新聞,這些村民的平均身高不超過130公分...,2016-12-16T03:01:00+0000,http://cool.ptt01.cc/post_12736,278,1,30,"
                        真實「小人國」出現在昆明！100多個小矮人，平均身高不超過130公分...
                    ",-0.641195025,-0.315189268,-0.296977391,1216,3
PTT01 娛樂新聞,三姊妹遇到了最棒的醫生(拭淚)！,2016-12-16T01:01:00+0000,http://cool.ptt01.cc/post_12805,938,4,62,"
                        醫生沒法救回癌末病患，卻讓病患的三個女兒向醫護人員下跪磕頭道謝，背後的真相讓所有網友淚崩！
                    ",-0.334381872,-0.25139496,-0.218708077,1216,1
PTT01 娛樂新聞,希望男孩能莫忘初衷，勇敢追夢～,2016-12-16T00:01:00+0000,http://cool.ptt01.cc/post_12837,217,0,4,"
                        年初穿著陽春球衣爆紅的梅西小球迷終於夢想成真了，看著他雀躍的表情就知道一切都值了！
                    ",-0.669551998,-0.336454037,-0.360571208,1216,0
PTT01 娛樂新聞,願他們下輩子還能再當夫妻<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>,2016-12-15T23:01:00+0000,http://cool.ptt01.cc/post_12834,157,0,2,"
                        失火後面對癱瘓妻子的不良於行，這名丈夫做出的決定讓人淚流滿面…
                    ",-0.697444103,-0.336454037,-0.36546304,1215,23
PTT01 娛樂新聞,#8.的川普女王我是絕對拒絕的,2016-12-15T22:01:00+0000,http://cool.ptt01.cc/post_12820,120,2,4,"
                        怪客狂po英國女王與川普的合成照，網友驚訝直呼：毫無違和感！
                    ",-0.714644234,-0.293924499,-0.360571208,1215,22
PTT01 娛樂新聞,沒有媽媽的勇猛舉動，真不敢想像後果…,2016-12-15T17:41:02+0000,http://cool.ptt01.cc/post_12828,602,0,20,"
                        半夜發生大火，育有三名子女的媽媽為了救出大女兒不惜衝回火場…被嗆昏前還懂得護在女兒身上！
                    ",-0.490577659,-0.336454037,-0.321436551,1215,17
PTT01 娛樂新聞,千萬不要看不起家庭主婦！<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,2016-12-15T14:41:02+0000,http://cool.ptt01.cc/post_12819,415,4,46,"
                        誰說女人踏進婚姻生了小孩後只能當黃臉婆，經過打扮的這些婦女美到讓人想戀愛…
                    ",-0.577508052,-0.25139496,-0.257842734,1215,14
PTT01 娛樂新聞,第7張的阿信太可愛了<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,2016-12-15T13:41:00+0000,http://cool.ptt01.cc/post_12831,1946,20,176,"
                        30張絕少曝光的「明星小時候照片」有沒有整型光看臉就知道！
                    ",0.13420549,0.088841348,0.060126353,1215,13
PTT01 娛樂新聞,天無絕人之路，失去後反而得到更多！,2016-12-15T13:01:00+0000,http://cool.ptt01.cc/post_12773,1488,5,64,"
                        某天他頭痛到快死掉，醫生只能把他右半邊的臉移除，卻因此得到了一份想都沒想過的夢幻工作！
                    ",-0.078704244,-0.230130191,-0.213816245,1215,13
PTT01 娛樂新聞,小編覺得她很有特色也很漂亮呀！,2016-12-15T12:21:00+0000,http://cool.ptt01.cc/post_12776,174,3,4,"
                        16歲的她被誇獎是「萬年一遇的東方美人」！中國網友看到後酸嗆「長相也太平凡了！」
                    ",-0.68954134,-0.272659729,-0.360571208,1215,12
PTT01 娛樂新聞,千萬不要惹到她！,2016-12-15T11:21:00+0000,http://cool.ptt01.cc/post_12804,635,0,26,"
                        哈薩克9歲小女孩「拳功」了得！赤拳打破門板不稀奇，30秒居然狂揍221拳...
                    ",-0.475237001,-0.336454037,-0.306761055,1215,11
PTT01 娛樂新聞,看了讓人好心疼，憲哥加油！,2016-12-15T10:01:00+0000,http://cool.ptt01.cc/post_12787,218,2,4,"
                        闖蕩演藝圈30年真的累了！吳宗憲鏡頭前泛淚，哽咽苦訴「感覺迷路了！」
                    ",-0.66908713,-0.293924499,-0.360571208,1215,10
PTT01 娛樂新聞,孫總從一開始的反對，到現在的祝福及逼婚XD,2016-12-15T03:01:00+0000,http://cool.ptt01.cc/post_12821,1182,0,12,"
                        被男友13歲兒甜喊「媽咪」，趙小僑遭恩師逼婚，甜喊「我眼光很好！」
                    ",-0.220953978,-0.336454037,-0.34100388,1215,3
PTT01 娛樂新聞,動人的暖故事，讓小編多抽了幾張衛生紙<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,2016-12-15T01:01:00+0000,http://cool.ptt01.cc/post_12823,1068,16,58,"
                        五歲病童在他懷中安詳的嚥下最後一口氣，令歡樂的聖誕老公公也忍不住哭回家…
                    ",-0.273948978,0.003782271,-0.228491741,1215,1
PTT01 娛樂新聞,論作弊我只服這招<ed><U+00A0><U+00BD><ed><U+00B1><U+008F>,2016-12-15T00:01:00+0000,http://cool.ptt01.cc/post_12824,162,1,2,"
                        手腕小抄落伍了！網上驚現有人居然靠「洞洞牛仔褲」作弊！
                    ",-0.695119761,-0.315189268,-0.36546304,1215,0
PTT01 娛樂新聞,這不只輸了比賽，還輸了氣度…,2016-12-14T23:01:00+0000,http://cool.ptt01.cc/post_12817,222,0,0,"
                        贏家不是我！打輸的拳擊手不滿落敗憤而往旁揮拳洩憤，不料竟打中後方笑容燦爛的女郎
                    ",-0.667227656,-0.336454037,-0.370354872,1214,23
PTT01 娛樂新聞,這就是亂停車最血淋淋的後果！,2016-12-14T17:41:02+0000,http://cool.ptt01.cc/post_12765,2479,22,874,"
                        這就是為什麼你不該把車亂停在消防栓旁，看看這位白目車主的下場…等他回去開車看到了史上最悲劇的畫面！
                    ",0.381980355,0.131370887,1.767375756,1214,17
PTT01 娛樂新聞,咘咘不管什麼造型都好可愛！！！,2016-12-14T15:41:34+0000,http://cool.ptt01.cc/post_12793,1665,2,2,"
                        萌萌咘咘被媽媽剪成「小瓜呆頭」，變身可愛小男生！女兒傻瓜修杰楷見狀「這麼說！」
                    ",0.003577466,-0.293924499,-0.36546304,1214,15
PTT01 娛樂新聞,這節目也太變態，佩服他的毅力,2016-12-14T15:01:35+0000,http://cool.ptt01.cc/post_12809,307,0,18,"
                        暗黑實境秀！搞笑藝人全裸關在房內一年靠抽獎獲物資，結果180公分高的他瘦到40多公斤
                    ",-0.627713841,-0.336454037,-0.326328383,1214,15
PTT01 娛樂新聞,她們的歌小編都會唱啊~,2016-12-14T14:21:03+0000,http://cool.ptt01.cc/post_12812,205,0,2,"
                        還記得她們嗎？「蜜雪薇琪」清唱經典名曲，完美和音勾起粉絲回憶，跪求復出！
                    ",-0.675130419,-0.336454037,-0.36546304,1214,14
PTT01 娛樂新聞,內部裝潢簡直像皇宮一樣...,2016-12-14T13:41:03+0000,http://cool.ptt01.cc/post_12811,5296,30,292,"
                        貝克漢一家將入主超大豪宅？價值1.6億還有「14間臥室和27間浴室」
                    ",1.691514678,0.301489041,0.343852615,1214,13
PTT01 娛樂新聞,碰毒毀一生，看看演藝圈都有這麼多例子了...,2016-12-14T12:41:00+0000,http://cool.ptt01.cc/post_12801,1675,19,102,"
                        涉毒藝人近況公開，郭世倫移居南部重新開始，「這個人」卻再也沒有翻身的機會了...
                    ",0.00822615,0.067576579,-0.120871435,1214,12
PTT01 娛樂新聞,狗狗淚眼汪汪的模樣看了好糾心！,2016-12-14T11:21:00+0000,http://cool.ptt01.cc/post_12763,4983,29,618,"
                        「求求你…帶我一起走好嗎？」消防兵退伍離開，救難犬看到後不顧一切衝上車，離別畫面逼哭無數網友！
                    ",1.546010864,0.280224272,1.141221247,1214,11
PTT01 娛樂新聞,小艾迪好可愛喔喔喔！,2016-12-14T08:01:00+0000,http://cool.ptt01.cc/post_12713,241,1,8,"
                        10歲青澀模樣曝光！《怪獸產地》艾迪瑞德曼當場崩潰，大呼「根本是悲劇」！
                    ",-0.658395156,-0.315189268,-0.350787544,1214,8
PTT01 娛樂新聞,其實動物也跟人一樣ＱＱ,2016-12-14T05:01:00+0000,http://cool.ptt01.cc/post_12815,587,10,50,"
                        這隻鵝每日必做的事就是到停車場照鏡子，看似自戀舉動其實隱藏著一段悲傷真相
                    ",-0.497550685,-0.123806344,-0.24805907,1214,5
PTT01 娛樂新聞,她大概小學就會比小編高了．．．,2016-12-14T03:01:00+0000,http://cool.ptt01.cc/post_12740,1435,17,30,"
                        「移動長城」姚明基因太強大！6歲女兒已是小巨人，身高超過190公分媽媽的腰...
                    ",-0.10334227,0.02504704,-0.296977391,1214,3
PTT01 娛樂新聞,130年的古董書，還保存得挺好的！,2016-12-14T00:01:00+0000,http://cool.ptt01.cc/post_12813,642,1,18,"
                        孫女整理家裡時意外發現阿公借的書沒還，逾期130年的罰金居然這麼高…
                    ",-0.471982922,-0.315189268,-0.326328383,1214,0
PTT01 娛樂新聞,不知道在台灣能換到什麼XD,2016-12-13T23:01:00+0000,http://cool.ptt01.cc/post_12814,497,5,14,"
                        靠著「一盒巧克力」以物易物，竟可換到90坪日本古宅！
                    ",-0.539388842,-0.230130191,-0.336112048,1213,23
PTT01 娛樂新聞,一定要幸福喔～,2016-12-13T22:01:00+0000,http://cool.ptt01.cc/post_12806,259,2,10,"
                        死賴於超商店內取暖的橘貓被警方以現行犯的身份逮捕，最後牠的下場讓人備感欣慰！
                    ",-0.650027525,-0.293924499,-0.345895712,1213,22
PTT01 娛樂新聞,好美~~這怎麼可能淡定的下來！,2016-12-13T18:31:00+0000,http://cool.ptt01.cc/post_12759,1575,2,92,"
                        男子到河邊釣魚意外踩到一塊形狀像是「豬蹄」的怪石頭，經過鑑定…他再也無法淡定了！
                    ",-0.038260692,-0.293924499,-0.145330596,1213,18
PTT01 娛樂新聞,超怕新娘大暴走…,2016-12-13T17:41:00+0000,http://cool.ptt01.cc/post_12800,2686,14,502,"
                        忘了帶戒指的粗心新郎轉身離去，結果這一走出教堂竟讓大批緊張的賓客笑了！
                    ",0.478208117,-0.038747267,0.857494985,1213,17
PTT01 娛樂新聞,天衣無縫的藏法，騙了好多人～,2016-12-13T14:41:01+0000,http://cool.ptt01.cc/post_12803,1387,2,80,"
                        整理收藏品時意外從這座600多年的木雕內發現一張明朝銀票，網友：「史上藏得最成功的私房錢」
                    ",-0.125655954,-0.293924499,-0.174681588,1213,14
PTT01 娛樂新聞,志玲姐姐「這件事」，讓小S超不爽！,2016-12-13T14:01:00+0000,http://cool.ptt01.cc/post_12788,500,2,6,"
                        片場真不合？蔡康永爆料，林志玲這個「暖心舉動」，徹底惹毛小S！
                    ",-0.537994237,-0.293924499,-0.355679376,1213,14
PTT01 娛樂新聞,豆豆先生要變成「國民岳父」了（笑）,2016-12-13T12:21:00+0000,http://cool.ptt01.cc/post_12792,671,0,12,"
                        豆豆先生的女兒長大了！照片一曝光，網友驚呼「陷入戀愛了！」
                    ",-0.458501738,-0.336454037,-0.34100388,1213,12
PTT01 娛樂新聞,海豚的生命力強到驚人<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA>,2016-12-13T11:21:00+0000,http://cool.ptt01.cc/post_12798,3903,24,322,"
                        慘遭船隻螺旋槳割傷的海豚尾鰭皮開肉綻，但經過一年後當初的傷口卻成了牠的正字標記！
                    ",1.043952977,0.173900425,0.417230096,1213,11
PTT01 娛樂新聞,知錯能改，值得鼓勵！,2016-12-13T10:01:00+0000,http://cool.ptt01.cc/post_12789,663,6,10,"
                        走出呼麻陰影！郭世倫「恆春」落地生根，收入雖不比過去，卻活得更為踏實與快樂！
                    ",-0.462220686,-0.208865422,-0.345895712,1213,10
PTT01 娛樂新聞,看了都想跪了！,2016-12-13T07:01:00+0000,http://cool.ptt01.cc/post_12797,289,5,8,"
                        真正的大魔法師！印度僧侶高齡120歲，透露長壽秘笈：「因為我是處男」
                    ",-0.636081472,-0.230130191,-0.350787544,1213,7
PTT01 娛樂新聞,耳朵出現這些症狀時，請不要大意！,2016-12-13T03:01:00+0000,http://cool.ptt01.cc/post_12802,685,1,84,"
                        吳克群左耳突失聰，聽力只剩6成！醫生呼籲耳朵出現這些「症狀」，請趕緊就醫！
                    ",-0.45199358,-0.315189268,-0.164897924,1213,3
PTT01 娛樂新聞,#3.的小孩也太多了吧！媽媽好辛苦<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,2016-12-13T00:01:01+0000,http://cool.ptt01.cc/post_12799,1927,17,448,"
                        當媽媽有多累？這15隻狗媽媽用眼神告訴你何謂「真正的心力交悴」...
                    ",0.12537299,0.02504704,0.725415518,1213,0
PTT01 娛樂新聞,光看就覺得好痛QAQ,2016-12-12T18:31:01+0000,http://cool.ptt01.cc/post_12779,622,15,220,"
                        他買了麥當勞的「新產品」大口咬，下一秒感覺強烈刺痛，照鏡子後讓他要嚇傻了！
                    ",-0.481280291,-0.017482498,0.167746659,1212,18
PTT01 娛樂新聞,仔哥就是大暖男，但在劇中可以別再結婚了嗎(笑),2016-12-12T15:01:30+0000,http://cool.ptt01.cc/post_12753,1224,1,2,"
                        擔心馬路中的紙箱影響用路人安全，謝承均私下善行讓網友讚爆！
                    ",-0.201429505,-0.315189268,-0.36546304,1212,15
PTT01 娛樂新聞,周董果然是「一身正氣」！,2016-12-12T14:21:01+0000,http://cool.ptt01.cc/post_12728,261,0,0,"
                        周杰倫怒批製作單位「莫名其妙」，但影片流出來後，嗆聲的暖心舉動讓大家讚爆！
                    ",-0.649097788,-0.336454037,-0.370354872,1212,14
PTT01 娛樂新聞,為了整型成紅骷髏，他已經花了120萬元...,2016-12-12T13:41:01+0000,http://cool.ptt01.cc/post_12785,2894,67,208,"
                        男子終於多次整型成夢寐以求的「紅骷髏」，但小兒子說的「這句話」卻最讓他傷心...
                    ",0.574900747,1.088285504,0.138395666,1212,13
PTT01 娛樂新聞,石榴那張也是狂到不行，已跪！,2016-12-12T13:21:00+0000,http://cool.ptt01.cc/post_12746,354,3,44,"
                        處女座網紅上傳一系列「食物解體照」，專業手法療癒所有強迫症患者，雞肉被完全「骨肉分離」那張都想嫁給他了！
                    ",-0.605865026,-0.272659729,-0.262734566,1212,13
PTT01 娛樂新聞,看到她漸漸被養肥的模樣，太美了<U+2764>,2016-12-12T12:21:00+0000,http://cool.ptt01.cc/post_12762,3084,24,388,"
                        含花待放的少女因為內戰關係骨瘦如柴到像乾屍，幸好經醫師搶救的一個月後露出了最美的笑靨
                    ",0.663225746,0.173900425,0.578660555,1212,12
PTT01 娛樂新聞,願主人在天之靈能夠安息<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>,2016-12-12T11:00:00+0000,http://cool.ptt01.cc/post_12784,1868,22,118,"
                        主人好久沒回家了，最後愛犬殺到醫院在病榻前見最後一面…動人畫面讓人淚不止！
                    ",0.097945754,0.131370887,-0.081736778,1212,11
PTT01 娛樂新聞,小編以為台灣的第一會是「便利商店」說！,2016-12-12T08:00:00+0000,http://cool.ptt01.cc/post_12760,391,2,28,"
                        各國「第一」大驚喜！北韓最多「士兵」，中國最多「記者」被抓，臺灣的第一居然是「這個」！
                    ",-0.588664894,-0.293924499,-0.301869223,1212,8
PTT01 娛樂新聞,FotoJet是一款功能強大的在線照片編輯器，它可以讓你感受輕鬆編輯照片的樂趣。重要的是，它提供了許許多多免費的功能及資源。對於大多數用戶，這些基本的免費功能及資源就能滿足你的需求。…,2016-12-12T05:40:00+0000,http://cool.ptt01.cc/post_12721,17,1,2,"
                        FotoJet：在線照片編輯器和圖片設計軟體
                    ",-0.762525681,-0.315189268,-0.36546304,1212,5
PTT01 娛樂新聞,幸好聰明的牠做了這件事，才沒成為烤乳豬,2016-12-12T05:01:00+0000,http://cool.ptt01.cc/post_12786,1774,10,156,"
                        家園慘遭森林大火燒成灰燼，被家人遺落下的寵物豬就在800度高溫下守著主人回家！
                    ",0.054248123,-0.123806344,0.011208032,1212,5
PTT01 娛樂新聞,展護衛怎麼永遠都不會老啦！,2016-12-12T03:01:01+0000,http://cool.ptt01.cc/post_12791,844,21,46,"
                        23年前影片瘋傳！展昭收劍大出糗，網友大推演員反應，直呼「超專業！」
                    ",-0.378079503,0.110106118,-0.257842734,1212,3
PTT01 娛樂新聞,這種不負責任的媽媽實在不配當母親<ed><U+00A0><U+00BD><ed><U+00B8><U+00A0>,2016-12-12T02:01:02+0000,http://cool.ptt01.cc/post_12775,884,142,454,"
                        粗心媽為了跟情人約會竟將子女鎖在家中，屋內的狼藉與壁紙的抓痕正是他們想活下去的最後掙扎
                    ",-0.359484766,2.6831432,0.740091015,1212,2
PTT01 娛樂新聞,烏鴉的智商真是不容小覷 :o,2016-12-12T01:01:00+0000,http://cool.ptt01.cc/post_12742,366,2,8,"
                        網友正在拍烏鴉覓食的畫面，烏鴉發現後竟然放下食物…那一臉跩跩的表情太經典啦！
                    ",-0.600286605,-0.293924499,-0.350787544,1212,1
PTT01 娛樂新聞,這麼小就自戀，看來長大肯定不得了～,2016-12-11T22:01:01+0000,http://cool.ptt01.cc/post_12781,350,0,30,"
                        首次照鏡子的一歲男童愣愣的盯著鏡中自己30分鐘，接下來他與自己的互動萌倒無數網友！
                    ",-0.607724499,-0.336454037,-0.296977391,1211,22
PTT01 娛樂新聞,人生無常，大家一定要好好珍惜眼前人<ed><U+00A0><U+00BD><ed><U+00B9><U+008F>,2016-12-11T17:41:00+0000,http://cool.ptt01.cc/post_12758,862,10,106,"
                        隱瞞另一半的新娘本打算帶給大家驚喜，無奈卻讓開開心心的喜事變喪事…
                    ",-0.369711871,-0.123806344,-0.111087771,1211,17
PTT01 娛樂新聞,看到靈芝草人，小編都要笑哭了...,2016-12-11T15:41:02+0000,http://cool.ptt01.cc/post_12774,181,1,6,"
                        新版的《金剛戰士》智多星變「靈芝草人」！更誇張的是「幽冥女王」居然變這樣了...
                    ",-0.686287261,-0.315189268,-0.355679376,1211,15
PTT01 娛樂新聞,狗，果然是人們最好的夥伴<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,2016-12-11T14:41:00+0000,http://cool.ptt01.cc/post_12780,3161,21,230,"
                        苦主帶著哈士奇去女友家溫存，不料最後狗狗翻咬出來的物品點醒主人綠光罩頂！
                    ",0.699020613,0.110106118,0.192205819,1211,14
PTT01 娛樂新聞,他對鄉親父老做的事，讓我對有錢人改觀！,2016-12-11T13:21:02+0000,http://cool.ptt01.cc/post_12732,1082,10,132,"
                        事業有成的大老闆回到家鄉，第一件事竟是把所有房子夷為平地，沒想到得到鄉親大力支持？！
                    ",-0.26744082,-0.123806344,-0.047493954,1211,13
PTT01 娛樂新聞,遇到這種蜘蛛千萬不能大意！希望他們能早日康復<ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>,2016-12-11T11:01:01+0000,http://cool.ptt01.cc/post_12782,145,1,30,"
                        「致命蜘蛛」從天而降！女孩們被咬到輕則紅腫，重則蜂窩性組織炎...
                    ",-0.703022524,-0.315189268,-0.296977391,1211,11
PTT01 娛樂新聞,冰冰姐加油，女兒也不希望你自責！,2016-12-11T10:01:00+0000,http://cool.ptt01.cc/post_12668,304,1,6,"
                        白冰冰憶愛女眼淚潰堤，「我有100分女兒，但我卻是60分的媽媽」，自責救不出愛女...
                    ",-0.629108446,-0.315189268,-0.355679376,1211,10
PTT01 娛樂新聞,祝她快快找到自己的幸福！,2016-12-11T03:01:00+0000,http://cool.ptt01.cc/post_12704,1496,11,16,"
                        脫離婚姻生活1年，韓瑜想圓「媽咪夢」，卻不想再有另一半，興起「這個」念頭！
                    ",-0.074985296,-0.102541575,-0.331220215,1211,3
PTT01 娛樂新聞,狗狗心機到好討人喜歡喔<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,2016-12-11T00:01:01+0000,http://cool.ptt01.cc/post_12772,301,0,4,"
                        為了跟人們玩「你丟我撿」的遊戲，睿智的牧羊犬每每將路人丟回來的球又扔了出去…
                    ",-0.630503051,-0.336454037,-0.360571208,1211,0
PTT01 娛樂新聞,有些也太噁！還好小編只遇過一直打呼的XD,2016-12-10T23:01:00+0000,http://cool.ptt01.cc/post_12771,580,1,40,"
                        30個「中頭獎才能飛機上遇到的超奇葩乘客」最後一個太讓人羨慕！
                    ",-0.500804764,-0.315189268,-0.27251823,1210,23
PTT01 娛樂新聞,最後的畫面也太勁爆了啊，噁～,2016-12-10T18:31:00+0000,http://cool.ptt01.cc/post_12751,440,6,24,"
                        為了抓包室友的犯行，她特別在房裡裝了監視器…結果意外揪出令人作噁的真相！
                    ",-0.565886342,-0.208865422,-0.311652887,1210,18
PTT01 娛樂新聞,毛小孩就跟小朋友一樣，雖然頑皮但是可以教育的！,2016-12-10T15:21:33+0000,http://cool.ptt01.cc/post_12714,152,0,2,"
                        毛小孩頑皮怎麼辦？邵庭呼籲用「愛」取代「打罵教育」，差別大到超乎想像...
                    ",-0.699768445,-0.336454037,-0.36546304,1210,15
PTT01 娛樂新聞,看牠這樣讓人好心疼QAQ,2016-12-10T14:41:01+0000,http://cool.ptt01.cc/post_12750,565,12,50,"
                        被養了6年的主人棄養，大狗狗AJ在收容所崩潰哭倒，全身顫抖讓人心疼不已...
                    ",-0.50777779,-0.081276806,-0.24805907,1210,14
PTT01 娛樂新聞,真的是「用命換來的」…,2016-12-10T13:01:00+0000,http://cool.ptt01.cc/post_12700,1485,6,314,"
                        美女禮儀師替「工作喪命的工人」清洗身體，含淚說的一番話訴盡基層勞工的辛酸和無奈！
                    ",-0.080098849,-0.208865422,0.397662768,1210,13
PTT01 娛樂新聞,可憐的小馬...,2016-12-10T12:01:00+0000,http://cool.ptt01.cc/post_12770,770,15,40,"
                        可憐小馬瘦到皮包骨，卻被胖主人每周騎兩次...法院判她10年不准養馬！
                    ",-0.412479765,-0.017482498,-0.27251823,1210,12
PTT01 娛樂新聞,看到他逐漸豐潤的臉蛋，令人感到欣慰<U+2764>,2016-12-10T11:01:01+0000,http://cool.ptt01.cc/post_12768,5444,50,626,"
                        骨瘦如柴的7歲孤兒僅重達3.6公斤，正當所有人認為他沒希望時，遠在地球一端的好人給了他重生的機會！
                    ",1.760315203,0.726784427,1.160788575,1210,11
PTT01 娛樂新聞,弟弟好可愛又好帥~,2016-12-10T08:01:00+0000,http://cool.ptt01.cc/post_12766,4205,12,58,"
                        吳兆絃自曝心中的帥哥代表是「弟弟」，狂曬多張照片，網友大呼「姐弟顏值也太高！」
                    ",1.184343238,-0.081276806,-0.228491741,1210,8
